feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37
-488.60003662109375,89.99675750732422,-8.642995834350586,24.7650089263916,1.9402668476104736,10.53021240234375,-14.046770095825195,9.813628196716309,-8.647127151489258,-5.490294933319092,-2.1344192028045654,-7.971982479095459,-9.475550651550293,208.41867065429688,59.418392181396484,37.510746002197266,29.5064754486084,18.37044906616211,15.705099105834961,26.238618850708008,13.064387321472168,18.435453414916992,13.51830768585205,11.224145889282227,13.898664474487305,14.132806777954102,5.721865653991699,8.016739845275879,0.08263565891472868,0.0637698973945632,1404.6752749721636,581.9155442475758,1546.526321316566,532.2412609766172,2971.1627906976746,1510.677053359089,0.9284868240356445,1.7689993381500244
-518.8492431640625,92.25563049316406,26.47732925415039,38.43806457519531,15.372156143188477,10.110276222229004,7.779110431671143,1.4541655778884888,3.0479958057403564,-0.48260051012039185,-3.719792127609253,0.21573984622955322,-8.466940879821777,157.01072692871094,65.64666748046875,29.44474220275879,28.249513626098633,14.226237297058105,15.581239700317383,14.113258361816406,19.515392303466797,14.280856132507324,14.705240249633789,13.937479019165039,9.225350379943848,13.886504173278809,4.844429969787598,8.671004295349121,0.08593945720250523,0.11915194632775768,1581.0477036365542,1025.7476493574723,1753.042403360175,618.7431732354515,3496.4509394572024,1926.5441528431222,0.6782679557800293,0.7315817475318909
-530.6636962890625,59.40776443481445,27.353595733642578,30.504934310913086,16.190580368041992,11.93393325805664,-2.2929296493530273,3.322897434234619,3.9403467178344727,5.532712459564209,-2.6099584102630615,1.8709458112716675,-3.7799646854400635,141.2342987060547,50.29877471923828,17.377105712890625,22.239215850830078,14.622376441955566,12.394926071166992,18.57781410217285,15.547947883605957,10.615999221801758,11.325647354125977,11.986759185791016,9.287373542785645,8.901561737060547,5.017872333526611,15.60788345336914,0.10159846547314579,0.14005035136821806,1472.4843980066694,997.4488639300511,1511.2526062166132,321.4722556393807,3095.0383631713553,1381.5143979620152,0.4993327558040619,0.7528981566429138
-451.62841796875,67.84829711914062,1.7831162214279175,10.610008239746094,-2.5924482345581055,-4.443201065063477,-9.669876098632812,-10.81697940826416,-5.151260852813721,4.924957275390625,-2.122454881668091,2.46376895904541,-0.6590021252632141,147.93064880371094,89.05355834960938,35.36698532104492,26.01457405090332,16.727262496948242,20.42691993713379,16.429771423339844,19.2921085357666,17.585357666015625,11.311052322387695,13.398639678955078,14.027385711669922,13.370813369750977,4.928169250488281,9.29155158996582,0.21066761363636363,0.2214943476782109,2106.350239744808,1540.2008845750427,1516.0450856825673,490.51449386077513,3523.181818181818,2226.205263679218,1.257589340209961,1.856130838394165
-496.17205810546875,85.19171142578125,17.083940505981445,36.71809768676758,7.998383045196533,2.92484712600708,10.933562278747559,-3.446124315261841,-9.593862533569336,6.180908679962158,-6.151698589324951,8.623230934143066,-1.2518041133880615,166.294677734375,67.4583511352539,28.0286865234375,26.28238296508789,25.419872283935547,20.60333251953125,16.733530044555664,18.3421630859375,19.00571632385254,12.64515495300293,18.284055709838867,9.824711799621582,9.94439697265625,6.341094017028809,12.078659057617188,0.07225806451612904,0.10454108913094415,1066.26173274151,863.3446303973493,1304.8673167377963,393.8454575366609,1848.0645161290322,1589.5788027119693,0.6757335066795349,0.9936429262161255
-478.094482421875,81.43292236328125,0.03349410742521286,16.680511474609375,9.157487869262695,2.081448793411255,-1.6244484186172485,2.5759661197662354,8.106331825256348,-1.9154984951019287,-3.99457049369812,-1.4080332517623901,1.547372817993164,181.3208770751953,100.35649871826172,32.17197799682617,18.421720504760742,18.609697341918945,15.006912231445312,19.48096466064453,11.340119361877441,12.68646240234375,12.12028694152832,9.891090393066406,10.111722946166992,9.994208335876465,3.0957436561584473,7.004658222198486,0.18171096345514948,0.174902975987748,2038.5684367531348,1375.599370050738,1641.9346713196542,653.1638001841893,3802.392026578073,2247.378596783065,0.7418415546417236,1.0745277404785156
-564.7473754882812,61.711944580078125,11.04012680053711,15.46528434753418,5.137350082397461,6.062783241271973,3.990703821182251,0.8437066674232483,2.519711494445801,-6.6012773513793945,4.580938339233398,1.2743592262268066,0.7024150490760803,153.8349609375,57.3115234375,27.714599609375,24.062210083007812,23.218334197998047,14.803675651550293,13.92537784576416,19.022563934326172,13.813151359558105,19.67399787902832,9.582549095153809,12.799300193786621,11.166077613830566,3.0495285987854004,9.375454902648926,0.11327419354838711,0.13391064899653132,1717.2093026741895,893.1653009607775,1876.207167859685,507.1960263213636,3787.8709677419356,1690.2047927441197,0.4956704378128052,0.6907137036323547
-528.4083251953125,90.4623794555664,30.765186309814453,37.78687286376953,16.133201599121094,5.4036760330200195,3.6147449016571045,1.0435465574264526,10.107283592224121,-1.9434565305709839,1.3521806001663208,0.898425817489624,-5.948688983917236,143.52633666992188,51.311737060546875,23.943952560424805,37.78423309326172,17.69125747680664,15.029192924499512,13.71875,15.438776969909668,12.595353126525879,16.712684631347656,8.929330825805664,9.139533996582031,11.122469902038574,8.346109390258789,17.872394561767578,0.06792708333333335,0.045902408885515535,1445.5177285654063,653.4143690449835,1800.3717895634004,568.5963011912892,3335.3333333333335,1752.4549130354887,0.5447462797164917,0.7038183212280273
-482.9393615722656,100.1576919555664,17.790864944458008,31.295654296875,7.287240505218506,-0.38765838742256165,16.046348571777344,-9.196511268615723,-7.567863941192627,2.3800835609436035,-0.40710780024528503,3.8675272464752197,0.009259635582566261,160.3988494873047,82.72965240478516,33.32642364501953,22.503225326538086,20.17302131652832,21.535200119018555,16.072721481323242,17.670425415039062,16.632143020629883,13.271392822265625,10.906554222106934,8.179774284362793,9.084355354309082,3.93937349319458,7.431079387664795,0.09361505681818182,0.12302235096027155,1389.4850264314036,1039.7274344368648,1496.0380340408897,603.3216960570858,2816.818181818182,1918.80854690337,0.7976240515708923,1.1264089345932007
-534.8988647460938,67.18026733398438,12.108885765075684,11.172595024108887,-2.2898592948913574,9.515054702758789,1.7005572319030762,-6.845305919647217,5.232231616973877,-10.779696464538574,2.9595024585723877,-1.1583017110824585,0.2817836403846741,148.2105712890625,58.850799560546875,24.045686721801758,23.19106101989746,23.525888442993164,13.645858764648438,12.416258811950684,19.476505279541016,12.943856239318848,19.324617385864258,8.553647994995117,13.543656349182129,9.836780548095703,2.6933209896087646,8.210188865661621,0.10540677966101694,0.13711387926187335,1611.008184701494,991.711664375619,1729.128703637907,485.00222829027445,3320.5423728813557,1788.4328081371937,0.6740944981575012,1.0877723693847656
